품목일련번호,is_capsule,shape,color,path,white,yellow,green,red_brown,black_blue_purple
200308341,0,원형,"red_brown, red_brown",D:/drug/cropped\200308341_0.jpg,0,0,0,1,0
200410519,0,장방형,"white, white",D:/drug/cropped\200410519_0.jpg,1,0,0,0,0
200308343,0,원형,"white, white",D:/drug/cropped\200308343_0.jpg,1,0,0,0,0
199700120,0,장방형,"white, white",D:/drug/cropped\199700120_0.jpg,1,0,0,0,0
200400329,0,원형,"white, white",D:/drug/cropped\200400329_0.jpg,1,0,0,0,0
198700059,0,장방형,"white, white",D:/drug/cropped\198700059_0.jpg,1,0,0,0,0
199800046,0,원형,"white, white",D:/drug/cropped\199800046_0.jpg,1,0,0,0,0
198700060,0,원형,"green, green",D:/drug/cropped\198700060_0.jpg,0,0,1,0,0
200700890,0,원형,"green, green",D:/drug/cropped\200700890_0.jpg,0,0,1,0,0
200702615,0,원형,"white, white",D:/drug/cropped\200702615_0.jpg,1,0,0,0,0
200500094,1,장방형,"black_blue_purple, white",D:/drug/cropped\200500094_0.jpg,1,0,0,0,1
198100149,1,장방형,"red_brown, white",D:/drug/cropped\198100149_0.jpg,1,0,0,1,0
200807361,0,원형,"red_brown, red_brown",D:/drug/cropped\200807361_0.jpg,0,0,0,1,0
198900638,0,원형,"white, white",D:/drug/cropped\198900638_0.jpg,1,0,0,0,0
200308337,0,원형,"red_brown, red_brown",D:/drug/cropped\200308337_0.jpg,0,0,0,1,0
200001471,0,원형,"white, white",D:/drug/cropped\200001471_0.jpg,1,0,0,0,0
200200628,1,장방형,"red_brown, red_brown",D:/drug/cropped\200200628_0.jpg,0,0,0,1,0
198100158,0,원형,"white, white",D:/drug/cropped\198100158_0.jpg,1,0,0,0,0
200100776,1,장방형,"black_blue_purple, black_blue_purple",D:/drug/cropped\200100776_0.jpg,0,0,0,0,1
199100750,0,원형,"white, white",D:/drug/cropped\199100750_0.jpg,1,0,0,0,0
199000710,0,원형,"white, white",D:/drug/cropped\199000710_0.jpg,1,0,0,0,0
199300849,0,장방형,"green, green",D:/drug/cropped\199300849_0.jpg,0,0,1,0,0
200308344,1,장방형,"red_brown, red_brown",D:/drug/cropped\200308344_0.jpg,0,0,0,1,0
200000569,1,장방형,"red_brown, red_brown",D:/drug/cropped\200000569_0.jpg,0,0,0,1,0
199800473,0,원형,"red_brown, red_brown",D:/drug/cropped\199800473_0.jpg,0,0,0,1,0
200300057,0,원형,"white, white",D:/drug/cropped\200300057_0.jpg,1,0,0,0,0
200400063,0,기타,"green, green",D:/drug/cropped\200400063_0.jpg,0,0,1,0,0
200400065,0,원형,"white, white",D:/drug/cropped\200400065_0.jpg,1,0,0,0,0
199600091,1,장방형,"red_brown, red_brown",D:/drug/cropped\199600091_0.jpg,0,0,0,1,0
200500431,1,장방형,"red_brown, red_brown",D:/drug/cropped\200500431_0.jpg,0,0,0,1,0
200500433,0,타원형,"yellow, yellow",D:/drug/cropped\200500433_0.jpg,0,1,0,0,0
200700849,0,장방형,"white, white",D:/drug/cropped\200700849_0.jpg,1,0,0,0,0
199900053,0,장방형,"yellow, yellow",D:/drug/cropped\199900053_0.jpg,0,1,0,0,0
200702328,0,원형,"white, white",D:/drug/cropped\200702328_0.jpg,1,0,0,0,0
200200099,1,장방형,"red_brown, white",D:/drug/cropped\200200099_0.jpg,1,0,0,1,0
200200100,0,장방형,"black_blue_purple, black_blue_purple",D:/drug/cropped\200200100_0.jpg,0,0,0,0,1
196000003,0,원형,"yellow, yellow",D:/drug/cropped\196000003_0.jpg,0,1,0,0,0
200512147,0,기타,"white, white",D:/drug/cropped\200512147_0.jpg,1,0,0,0,0
197000211,0,원형,"yellow, yellow",D:/drug/cropped\197000211_0.jpg,0,1,0,0,0
198902790,0,타원형,"yellow, yellow",D:/drug/cropped\198902790_0.jpg,0,1,0,0,0
200109941,0,타원형,"white, white",D:/drug/cropped\200109941_0.jpg,1,0,0,0,0
200501531,0,타원형,"white, white",D:/drug/cropped\200501531_0.jpg,1,0,0,0,0
200811013,0,타원형,"white, white",D:/drug/cropped\200811013_0.jpg,1,0,0,0,0
200808219,0,타원형,"red_brown, red_brown",D:/drug/cropped\200808219_0.jpg,0,0,0,1,0
199400704,0,원형,"white, white",D:/drug/cropped\199400704_0.jpg,1,0,0,0,0
200702561,1,장방형,"red_brown, red_brown",D:/drug/cropped\200702561_0.jpg,0,0,0,1,0
200805924,0,장방형,"green, green",D:/drug/cropped\200805924_0.jpg,0,0,1,0,0
200808241,0,타원형,"black_blue_purple, black_blue_purple",D:/drug/cropped\200808241_0.jpg,0,0,0,0,1
199502433,1,장방형,"green, yellow",D:/drug/cropped\199502433_0.jpg,0,1,1,0,0
200702692,0,원형,"white, white",D:/drug/cropped\200702692_0.jpg,1,0,0,0,0
200702739,0,원형,"white, white",D:/drug/cropped\200702739_0.jpg,1,0,0,0,0
200808226,1,장방형,"green, yellow",D:/drug/cropped\200808226_0.jpg,0,1,1,0,0
198501803,0,원형,"yellow, yellow",D:/drug/cropped\198501803_0.jpg,0,1,0,0,0
198702203,0,타원형,"white, white",D:/drug/cropped\198702203_0.jpg,1,0,0,0,0
200100424,0,원형,"white, white",D:/drug/cropped\200100424_0.jpg,1,0,0,0,0
200200375,0,원형,"white, white",D:/drug/cropped\200200375_0.jpg,1,0,0,0,0
200300308,0,타원형,"yellow, yellow",D:/drug/cropped\200300308_0.jpg,0,1,0,0,0
200400387,1,장방형,"green, green",D:/drug/cropped\200400387_0.jpg,0,0,1,0,0
200400388,0,타원형,"yellow, yellow",D:/drug/cropped\200400388_0.jpg,0,1,0,0,0
200308481,1,장방형,"red_brown, yellow",D:/drug/cropped\200308481_0.jpg,0,1,0,1,0
198500245,0,원형,"yellow, yellow",D:/drug/cropped\198500245_0.jpg,0,1,0,0,0
199100471,0,원형,"white, white",D:/drug/cropped\199100471_0.jpg,1,0,0,0,0
200600094,0,원형,"yellow, yellow",D:/drug/cropped\200600094_0.jpg,0,1,0,0,0
197900544,0,원형,"yellow, yellow",D:/drug/cropped\197900544_0.jpg,0,1,0,0,0
200702802,0,원형,"yellow, yellow",D:/drug/cropped\200702802_0.jpg,0,1,0,0,0
200702584,0,장방형,"white, white",D:/drug/cropped\200702584_0.jpg,1,0,0,0,0
200702385,0,원형,"red_brown, red_brown",D:/drug/cropped\200702385_0.jpg,0,0,0,1,0
200702572,0,원형,"white, white",D:/drug/cropped\200702572_0.jpg,1,0,0,0,0
200703825,0,원형,"white, white",D:/drug/cropped\200703825_0.jpg,1,0,0,0,0
200702525,0,장방형,"yellow, yellow",D:/drug/cropped\200702525_0.jpg,0,1,0,0,0
200612728,0,원형,"white, white",D:/drug/cropped\200612728_0.jpg,1,0,0,0,0
200108672,0,원형,"white, white",D:/drug/cropped\200108672_0.jpg,1,0,0,0,0
200209392,0,원형,"white, white",D:/drug/cropped\200209392_0.jpg,1,0,0,0,0
200209393,0,원형,"white, white",D:/drug/cropped\200209393_0.jpg,1,0,0,0,0
200612599,0,원형,"white, white",D:/drug/cropped\200612599_0.jpg,1,0,0,0,0
200009386,0,원형,"white, white",D:/drug/cropped\200009386_0.jpg,1,0,0,0,0
200109958,0,원형,"white, white",D:/drug/cropped\200109958_0.jpg,1,0,0,0,0
200512162,0,기타,"white, white",D:/drug/cropped\200512162_0.jpg,1,0,0,0,0
200605325,0,각형,"white, white",D:/drug/cropped\200605325_0.jpg,1,0,0,0,0
200209391,0,원형,"white, white",D:/drug/cropped\200209391_0.jpg,1,0,0,0,0
199604975,1,장방형,"green, red_brown",D:/drug/cropped\199604975_0.jpg,0,0,1,1,0
200605327,0,기타,"white, white",D:/drug/cropped\200605327_0.jpg,1,0,0,0,0
200605329,0,기타,"white, white",D:/drug/cropped\200605329_0.jpg,1,0,0,0,0
200605330,0,기타,"white, white",D:/drug/cropped\200605330_0.jpg,1,0,0,0,0
200605331,0,기타,"white, white",D:/drug/cropped\200605331_0.jpg,1,0,0,0,0
200606263,0,기타,"white, white",D:/drug/cropped\200606263_0.jpg,1,0,0,0,0
200009388,0,원형,"yellow, yellow",D:/drug/cropped\200009388_0.jpg,0,1,0,0,0
200610878,0,장방형,"white, white",D:/drug/cropped\200610878_0.jpg,1,0,0,0,0
200210719,1,장방형,"green, red_brown",D:/drug/cropped\200210719_0.jpg,0,0,1,1,0
200308509,0,원형,"white, white",D:/drug/cropped\200308509_0.jpg,1,0,0,0,0
200308510,0,원형,"white, white",D:/drug/cropped\200308510_0.jpg,1,0,0,0,0
200604158,0,원형,"white, white",D:/drug/cropped\200604158_0.jpg,1,0,0,0,0
200512177,0,기타,"white, white",D:/drug/cropped\200512177_0.jpg,1,0,0,0,0
200604159,0,원형,"white, white",D:/drug/cropped\200604159_0.jpg,1,0,0,0,0
200604160,0,원형,"white, white",D:/drug/cropped\200604160_0.jpg,1,0,0,0,0
197700537,0,원형,"red_brown, red_brown",D:/drug/cropped\197700537_0.jpg,0,0,0,1,0
199600107,0,장방형,"yellow, yellow",D:/drug/cropped\199600107_0.jpg,0,1,0,0,0
200108678,0,기타,"yellow, yellow",D:/drug/cropped\200108678_0.jpg,0,1,0,0,0
200209622,0,원형,"white, white",D:/drug/cropped\200209622_0.jpg,1,0,0,0,0
198100697,0,원형,"green, green",D:/drug/cropped\198100697_0.jpg,0,0,1,0,0
198301310,0,원형,"white, white",D:/drug/cropped\198301310_0.jpg,1,0,0,0,0
198501802,0,원형,"yellow, yellow",D:/drug/cropped\198501802_0.jpg,0,1,0,0,0
200209427,0,원형,"white, white",D:/drug/cropped\200209427_0.jpg,1,0,0,0,0
200410868,0,타원형,"black_blue_purple, black_blue_purple",D:/drug/cropped\200410868_0.jpg,0,0,0,0,1
200702573,1,장방형,"red_brown, red_brown",D:/drug/cropped\200702573_0.jpg,0,0,0,1,0
199400394,0,원형,"red_brown, red_brown",D:/drug/cropped\199400394_0.jpg,0,0,0,1,0
200308536,1,장방형,"black_blue_purple, white",D:/drug/cropped\200308536_0.jpg,1,0,0,0,1
200512181,1,장방형,"green, white",D:/drug/cropped\200512181_0.jpg,1,0,1,0,0
200512182,1,장방형,"red_brown, white",D:/drug/cropped\200512182_0.jpg,1,0,0,1,0
200200377,0,원형,"white, white",D:/drug/cropped\200200377_0.jpg,1,0,0,0,0
200108414,0,원형,"yellow, yellow",D:/drug/cropped\200108414_0.jpg,0,1,0,0,0
200108415,0,원형,"white, white",D:/drug/cropped\200108415_0.jpg,1,0,0,0,0
200612611,0,장방형,"green, green",D:/drug/cropped\200612611_0.jpg,0,0,1,0,0
199704229,0,원형,"white, white",D:/drug/cropped\199704229_0.jpg,1,0,0,0,0
199704231,0,원형,"white, white",D:/drug/cropped\199704231_0.jpg,1,0,0,0,0
200811008,0,장방형,"green, green",D:/drug/cropped\200811008_0.jpg,0,0,1,0,0
200300162,0,타원형,"red_brown, red_brown",D:/drug/cropped\200300162_0.jpg,0,0,0,1,0
200300313,0,기타,"green, green",D:/drug/cropped\200300313_0.jpg,0,0,1,0,0
200604164,0,기타,"white, white",D:/drug/cropped\200604164_0.jpg,1,0,0,0,0
200612701,1,타원형,"green, green",D:/drug/cropped\200612701_0.jpg,0,0,1,0,0
200612754,1,장방형,"yellow, yellow",D:/drug/cropped\200612754_0.jpg,0,1,0,0,0
200612598,1,장방형,"black_blue_purple, white",D:/drug/cropped\200612598_0.jpg,1,0,0,0,1
198500241,0,원형,"white, white",D:/drug/cropped\198500241_0.jpg,1,0,0,0,0
198702205,0,원형,"yellow, yellow",D:/drug/cropped\198702205_0.jpg,0,1,0,0,0
199403293,0,원형,"yellow, yellow",D:/drug/cropped\199403293_0.jpg,0,1,0,0,0
200308480,1,장방형,"yellow, yellow",D:/drug/cropped\200308480_0.jpg,0,1,0,0,0
199800514,0,원형,"white, white",D:/drug/cropped\199800514_0.jpg,1,0,0,0,0
198000626,1,장방형,"red_brown, white",D:/drug/cropped\198000626_0.jpg,1,0,0,1,0
198000627,1,장방형,"red_brown, red_brown",D:/drug/cropped\198000627_0.jpg,0,0,0,1,0
200606617,0,원형,"yellow, yellow",D:/drug/cropped\200606617_0.jpg,0,1,0,0,0
200702384,1,장방형,"red_brown, black_blue_purple",D:/drug/cropped\200702384_0.jpg,0,0,0,1,1
200702574,0,원형,"red_brown, red_brown",D:/drug/cropped\200702574_0.jpg,0,0,0,1,0
200703852,0,타원형,"white, white",D:/drug/cropped\200703852_0.jpg,1,0,0,0,0
199907332,0,원형,"white, white",D:/drug/cropped\199907332_0.jpg,1,0,0,0,0
198902794,0,타원형,"black_blue_purple, black_blue_purple",D:/drug/cropped\198902794_0.jpg,0,0,0,0,1
198902796,0,원형,"yellow, yellow",D:/drug/cropped\198902796_0.jpg,0,1,0,0,0
198902797,0,원형,"white, white",D:/drug/cropped\198902797_0.jpg,1,0,0,0,0
199203462,0,원형,"yellow, yellow",D:/drug/cropped\199203462_0.jpg,0,1,0,0,0
199203463,0,원형,"yellow, yellow",D:/drug/cropped\199203463_0.jpg,0,1,0,0,0
200702534,0,원형,"yellow, yellow",D:/drug/cropped\200702534_0.jpg,0,1,0,0,0
200410825,0,각형,"white, white",D:/drug/cropped\200410825_0.jpg,1,0,0,0,0
200703826,0,원형,"white, white",D:/drug/cropped\200703826_0.jpg,1,0,0,0,0
200702358,0,원형,"white, white",D:/drug/cropped\200702358_0.jpg,1,0,0,0,0
200000601,1,장방형,"red_brown, red_brown",D:/drug/cropped\200000601_0.jpg,0,0,0,1,0
198800355,0,원형,"white, white",D:/drug/cropped\198800355_0.jpg,1,0,0,0,0
199700581,0,원형,"white, white",D:/drug/cropped\199700581_0.jpg,1,0,0,0,0
200512142,0,장방형,"white, white",D:/drug/cropped\200512142_0.jpg,1,0,0,0,0
200610632,1,장방형,"black_blue_purple, white",D:/drug/cropped\200610632_0.jpg,1,0,0,0,1
200610633,1,장방형,"black_blue_purple, black_blue_purple",D:/drug/cropped\200610633_0.jpg,0,0,0,0,1
200610634,1,장방형,"black_blue_purple, yellow",D:/drug/cropped\200610634_0.jpg,0,1,0,0,1
200400075,1,장방형,"green, green",D:/drug/cropped\200400075_0.jpg,0,0,1,0,0
200400078,1,장방형,"black_blue_purple, yellow",D:/drug/cropped\200400078_0.jpg,0,1,0,0,1
200409973,1,장방형,"green, yellow",D:/drug/cropped\200409973_0.jpg,0,1,1,0,0
200300069,1,장방형,"red_brown, red_brown",D:/drug/cropped\200300069_0.jpg,0,0,0,1,0
200300070,0,장방형,"red_brown, red_brown",D:/drug/cropped\200300070_0.jpg,0,0,0,1,0
200612612,1,장방형,"yellow, white",D:/drug/cropped\200612612_0.jpg,1,1,0,0,0
200200132,1,장방형,"black_blue_purple, black_blue_purple",D:/drug/cropped\200200132_0.jpg,0,0,0,0,1
200200133,0,타원형,"red_brown, red_brown",D:/drug/cropped\200200133_0.jpg,0,0,0,1,0
200808248,0,타원형,"white, white",D:/drug/cropped\200808248_0.jpg,1,0,0,0,0
200200134,1,장방형,"yellow, yellow",D:/drug/cropped\200200134_0.jpg,0,1,0,0,0
200209630,0,장방형,"white, white",D:/drug/cropped\200209630_0.jpg,1,0,0,0,0
200610630,1,장방형,"white, white",D:/drug/cropped\200610630_0.jpg,1,0,0,0,0
200610631,1,장방형,"yellow, white",D:/drug/cropped\200610631_0.jpg,1,1,0,0,0
199200701,0,원형,"white, white",D:/drug/cropped\199200701_0.jpg,1,0,0,0,0
200400079,1,장방형,"green, green",D:/drug/cropped\200400079_0.jpg,0,0,1,0,0
198800699,1,장방형,"red_brown, white",D:/drug/cropped\198800699_0.jpg,1,0,0,1,0
200009387,0,원형,"red_brown, red_brown",D:/drug/cropped\200009387_0.jpg,0,0,0,1,0
199900176,0,장방형,"white, white",D:/drug/cropped\199900176_0.jpg,1,0,0,0,0
200807312,0,타원형,"red_brown, red_brown",D:/drug/cropped\200807312_0.jpg,0,0,0,1,0
198400394,0,원형,"white, white",D:/drug/cropped\198400394_0.jpg,1,0,0,0,0
200400392,0,원형,"white, white",D:/drug/cropped\200400392_0.jpg,1,0,0,0,0
200500482,0,원형,"yellow, yellow",D:/drug/cropped\200500482_0.jpg,0,1,0,0,0
200604151,0,각형,"white, white",D:/drug/cropped\200604151_0.jpg,1,0,0,0,0
200807310,0,원형,"white, white",D:/drug/cropped\200807310_0.jpg,1,0,0,0,0
200100429,0,원형,"white, white",D:/drug/cropped\200100429_0.jpg,1,0,0,0,0
200500476,0,원형,"yellow, yellow",D:/drug/cropped\200500476_0.jpg,0,1,0,0,0
199203481,0,원형,"red_brown, red_brown",D:/drug/cropped\199203481_0.jpg,0,0,0,1,0
199203482,0,타원형,"red_brown, red_brown",D:/drug/cropped\199203482_0.jpg,0,0,0,1,0
200100431,0,원형,"yellow, yellow",D:/drug/cropped\200100431_0.jpg,0,1,0,0,0
199000876,1,장방형,"red_brown, yellow",D:/drug/cropped\199000876_0.jpg,0,1,0,1,0
197900066,0,원형,"white, white",D:/drug/cropped\197900066_0.jpg,1,0,0,0,0
200605323,0,각형,"white, white",D:/drug/cropped\200605323_0.jpg,1,0,0,0,0
200511063,0,각형,"white, white",D:/drug/cropped\200511063_0.jpg,1,0,0,0,0
200511064,1,장방형,"white, white",D:/drug/cropped\200511064_0.jpg,1,0,0,0,0
200511066,1,장방형,"yellow, yellow",D:/drug/cropped\200511066_0.jpg,0,1,0,0,0
200606180,1,장방형,"red_brown, red_brown",D:/drug/cropped\200606180_0.jpg,0,0,0,1,0
200606181,1,장방형,"red_brown, red_brown",D:/drug/cropped\200606181_0.jpg,0,0,0,1,0
200610660,0,각형,"white, white",D:/drug/cropped\200610660_0.jpg,1,0,0,0,0
199604708,0,원형,"white, white",D:/drug/cropped\199604708_0.jpg,1,0,0,0,0
199203279,0,장방형,"white, white",D:/drug/cropped\199203279_0.jpg,1,0,0,0,0
200307647,0,각형,"white, white",D:/drug/cropped\200307647_0.jpg,1,0,0,0,0
200307649,0,장방형,"yellow, yellow",D:/drug/cropped\200307649_0.jpg,0,1,0,0,0
200307650,0,장방형,"yellow, yellow",D:/drug/cropped\200307650_0.jpg,0,1,0,0,0
200008796,0,타원형,"red_brown, red_brown",D:/drug/cropped\200008796_0.jpg,0,0,0,1,0
200008798,1,장방형,"yellow, black_blue_purple",D:/drug/cropped\200008798_0.jpg,0,1,0,0,1
197700120,0,장방형,"white, white",D:/drug/cropped\197700120_0.jpg,1,0,0,0,0
200708537,1,장방형,"black_blue_purple, yellow",D:/drug/cropped\200708537_0.jpg,0,1,0,0,1
200807342,0,타원형,"red_brown, red_brown",D:/drug/cropped\200807342_0.jpg,0,0,0,1,0
200008771,1,장방형,"red_brown, red_brown",D:/drug/cropped\200008771_0.jpg,0,0,0,1,0
200008772,1,장방형,"red_brown, yellow",D:/drug/cropped\200008772_0.jpg,0,1,0,1,0
198300343,0,장방형,"white, white",D:/drug/cropped\198300343_0.jpg,1,0,0,0,0
198300344,0,장방형,"white, white",D:/drug/cropped\198300344_0.jpg,1,0,0,0,0
200500102,0,장방형,"yellow, yellow",D:/drug/cropped\200500102_0.jpg,0,1,0,0,0
199604709,0,원형,"white, white",D:/drug/cropped\199604709_0.jpg,1,0,0,0,0
200604176,1,장방형,"black_blue_purple, black_blue_purple",D:/drug/cropped\200604176_0.jpg,0,0,0,0,1
197000049,0,원형,"white, white",D:/drug/cropped\197000049_0.jpg,1,0,0,0,0
200409931,0,원형,"yellow, yellow",D:/drug/cropped\200409931_0.jpg,0,1,0,0,0
199906916,0,타원형,"yellow, yellow",D:/drug/cropped\199906916_0.jpg,0,1,0,0,0
200108800,0,각형,"white, white",D:/drug/cropped\200108800_0.jpg,1,0,0,0,0
200409932,0,원형,"white, white",D:/drug/cropped\200409932_0.jpg,1,0,0,0,0
200409933,0,원형,"black_blue_purple, black_blue_purple",D:/drug/cropped\200409933_0.jpg,0,0,0,0,1
199704368,0,원형,"white, white",D:/drug/cropped\199704368_0.jpg,1,0,0,0,0
199704369,0,원형,"white, white",D:/drug/cropped\199704369_0.jpg,1,0,0,0,0
200511035,0,타원형,"white, white",D:/drug/cropped\200511035_0.jpg,1,0,0,0,0
200511036,1,장방형,"yellow, yellow",D:/drug/cropped\200511036_0.jpg,0,1,0,0,0
200410071,0,원형,"red_brown, red_brown",D:/drug/cropped\200410071_0.jpg,0,0,0,1,0
200210689,0,원형,"yellow, yellow",D:/drug/cropped\200210689_0.jpg,0,1,0,0,0
200108739,0,기타,"white, white",D:/drug/cropped\200108739_0.jpg,1,0,0,0,0
200603863,0,원형,"white, white",D:/drug/cropped\200603863_0.jpg,1,0,0,0,0
200603865,0,원형,"white, white",D:/drug/cropped\200603865_0.jpg,1,0,0,0,0
200410066,1,장방형,"white, white",D:/drug/cropped\200410066_0.jpg,1,0,0,0,0
200307794,0,장방형,"yellow, yellow",D:/drug/cropped\200307794_0.jpg,0,1,0,0,0
200511023,0,장방형,"yellow, yellow",D:/drug/cropped\200511023_0.jpg,0,1,0,0,0
200008764,0,기타,"yellow, yellow",D:/drug/cropped\200008764_0.jpg,0,1,0,0,0
200511029,0,장방형,"white, white",D:/drug/cropped\200511029_0.jpg,1,0,0,0,0
200600522,0,원형,"red_brown, red_brown",D:/drug/cropped\200600522_0.jpg,0,0,0,1,0
200307815,0,원형,"white, white",D:/drug/cropped\200307815_0.jpg,1,0,0,0,0
200307816,0,원형,"white, white",D:/drug/cropped\200307816_0.jpg,1,0,0,0,0
199403112,1,타원형,"black_blue_purple, black_blue_purple",D:/drug/cropped\199403112_0.jpg,0,0,0,0,1
199504165,1,장방형,"black_blue_purple, black_blue_purple",D:/drug/cropped\199504165_0.jpg,0,0,0,0,1
199604694,1,장방형,"red_brown, yellow",D:/drug/cropped\199604694_0.jpg,0,1,0,1,0
200400084,0,타원형,"red_brown, red_brown",D:/drug/cropped\200400084_0.jpg,0,0,0,1,0
197700525,0,원형,"white, white",D:/drug/cropped\197700525_0.jpg,1,0,0,0,0
200410070,0,원형,"white, white",D:/drug/cropped\200410070_0.jpg,1,0,0,0,0
199203393,1,장방형,"green, black_blue_purple",D:/drug/cropped\199203393_0.jpg,0,0,1,0,1
200410072,0,타원형,"red_brown, red_brown",D:/drug/cropped\200410072_0.jpg,0,0,0,1,0
200410073,0,타원형,"red_brown, red_brown",D:/drug/cropped\200410073_0.jpg,0,0,0,1,0
200307809,0,원형,"yellow, yellow",D:/drug/cropped\200307809_0.jpg,0,1,0,0,0
200511049,0,원형,"white, white",D:/drug/cropped\200511049_0.jpg,1,0,0,0,0
200610658,0,원형,"red_brown, red_brown",D:/drug/cropped\200610658_0.jpg,0,0,0,1,0
200410067,0,타원형,"yellow, yellow",D:/drug/cropped\200410067_0.jpg,0,1,0,0,0
201103297,0,타원형,"yellow, yellow",D:/drug/cropped\201103297_0.jpg,0,1,0,0,0
200610651,0,원형,"white, white",D:/drug/cropped\200610651_0.jpg,1,0,0,0,0
200607634,0,장방형,"white, white",D:/drug/cropped\200607634_0.jpg,1,0,0,0,0
200610652,1,장방형,"black_blue_purple, yellow",D:/drug/cropped\200610652_0.jpg,0,1,0,0,1
200108816,0,원형,"white, white",D:/drug/cropped\200108816_0.jpg,1,0,0,0,0
199602451,1,장방형,"white, white",D:/drug/cropped\199602451_0.jpg,1,0,0,0,0
199704612,0,원형,"white, white",D:/drug/cropped\199704612_0.jpg,1,0,0,0,0
199704618,0,원형,"yellow, yellow",D:/drug/cropped\199704618_0.jpg,0,1,0,0,0
200108763,0,원형,"red_brown, red_brown",D:/drug/cropped\200108763_0.jpg,0,0,0,1,0
200410087,0,타원형,"white, white",D:/drug/cropped\200410087_0.jpg,1,0,0,0,0
200410088,0,타원형,"white, white",D:/drug/cropped\200410088_0.jpg,1,0,0,0,0
200410089,0,타원형,"white, white",D:/drug/cropped\200410089_0.jpg,1,0,0,0,0
200410090,0,원형,"white, white",D:/drug/cropped\200410090_0.jpg,1,0,0,0,0
200511055,1,장방형,"white, white",D:/drug/cropped\200511055_0.jpg,1,0,0,0,0
200108764,0,타원형,"yellow, yellow",D:/drug/cropped\200108764_0.jpg,0,1,0,0,0
200008776,0,타원형,"green, green",D:/drug/cropped\200008776_0.jpg,0,0,1,0,0
200008778,0,타원형,"red_brown, red_brown",D:/drug/cropped\200008778_0.jpg,0,0,0,1,0
200511056,1,장방형,"black_blue_purple, white",D:/drug/cropped\200511056_0.jpg,1,0,0,0,1
200511057,1,장방형,"red_brown, white",D:/drug/cropped\200511057_0.jpg,1,0,0,1,0
200511058,1,장방형,"white, white",D:/drug/cropped\200511058_0.jpg,1,0,0,0,0
